time_sec,ECG_II,ECG_II_filtered
7.15,-0.105,-0.025
7.152,-0.115,-0.02
7.154,-0.09,-0.015
7.156,-0.095,-0.01
7.158,-0.06,-0.01
7.16,-0.025,-0.01
7.162,-0.01,-0.015
7.164,-0.125,-0.02
7.166,-0.095,-0.025
7.168,-0.125,-0.03
7.17,-0.1,-0.035
7.172,-0.065,-0.035
7.174,-0.115,-0.04
7.176,-0.12,-0.045
7.178,-0.14,-0.045
7.18,-0.095,-0.045
7.182,-0.12,-0.05
7.184,-0.13,-0.045
7.186,-0.115,-0.045
7.188,-0.09,-0.04
7.19,-0.08,-0.035
7.192,-0.055,-0.025
7.194,-0.07,-0.02
7.196,-0.07,-0.015
7.198,-0.07,-0.015
7.2,-0.095,-0.02
7.202,-0.115,-0.025
7.204,-0.115,-0.035
7.206,-0.105,-0.045
7.208,-0.145,-0.05
7.21,-0.1,-0.055
7.212,-0.07,-0.055
7.214,-0.115,-0.045
7.216,-0.09,-0.035
7.218,-0.07,-0.025
7.22,-0.035,-0.01
7.222,-0.05,0.0
7.224,-0.02,0.005
7.226,-0.085,0.005
7.228,-0.145,0.0
7.23,-0.085,-0.005
7.232,-0.05,-0.015
7.234,-0.08,-0.025
7.236,-0.07,-0.035
7.238,-0.105,-0.045
7.24,-0.14,-0.045
7.242,-0.12,-0.045
7.244,-0.105,-0.045
7.246,-0.095,-0.045
7.248,-0.11,-0.045
7.25,-0.105,-0.045
7.252,-0.085,-0.045
7.254,-0.1,-0.045
7.256,-0.16,-0.045
7.258,-0.11,-0.045
7.26,-0.085,-0.045
7.262,-0.115,-0.045
7.264,-0.09,-0.045
7.266,-0.105,-0.045
7.268,-0.13,-0.045
7.27,-0.1,-0.045
7.272,-0.11,-0.045
7.274,-0.105,-0.05
7.276,-0.115,-0.05
7.278,-0.135,-0.05
7.28,-0.125,-0.05
7.282,-0.16,-0.055
7.284,-0.085,-0.055
7.286,-0.08,-0.055
7.288,-0.12,-0.05
7.29,-0.1,-0.05
7.292,-0.125,-0.045
7.294,-0.12,-0.04
7.296,-0.095,-0.03
7.298,-0.01,-0.025
7.3,-0.06,-0.02
7.302,-0.1,-0.015
7.304,-0.125,-0.015
7.306,-0.06,-0.015
7.308,-0.115,-0.025
7.31,-0.105,-0.035
7.312,-0.095,-0.045
7.314,-0.115,-0.055
7.316,-0.095,-0.06
7.318,-0.13,-0.065
7.32,-0.125,-0.06
7.322,-0.12,-0.05
7.324,-0.055,-0.04
7.326,-0.05,-0.025
7.328,-0.095,-0.015
7.33,-0.04,0.0
7.332,-0.025,0.005
7.334,-0.015,0.01
7.336,-0.09,0.015
7.338,-0.07,0.015
7.34,-0.02,0.01
7.342,-0.015,0.01
7.344,-0.025,0.01
7.346,-0.03,0.01
7.348,-0.055,0.01
7.35,-0.045,0.01
7.352,-0.09,0.01
7.354,-0.06,0.01
7.356,-0.035,0.01
7.358,-0.055,0.01
7.36,-0.04,0.01
7.362,-0.055,0.01
7.364,0.0,0.015
7.366,0.01,0.015
7.368,0.025,0.015
7.37,-0.08,0.01
7.372,-0.135,0.005
7.374,-0.16,-0.005
7.376,-0.095,-0.015
7.378,-0.06,-0.025
7.38,-0.03,-0.035
7.382,-0.095,-0.045
7.384,-0.125,-0.045
7.386,-0.08,-0.05
7.388,-0.11,-0.05
7.39,-0.165,-0.05
7.392,-0.125,-0.05
7.394,-0.165,-0.055
7.396,-0.145,-0.065
7.398,-0.135,-0.075
7.4,-0.155,-0.085
7.402,-0.14,-0.095
7.404,-0.095,-0.105
7.406,-0.165,-0.105
7.408,-0.165,-0.11
7.41,-0.14,-0.105
7.412,-0.155,-0.1
7.414,-0.15,-0.095
7.416,-0.15,-0.09
7.418,-0.11,-0.09
7.42,-0.075,-0.085
7.422,-0.14,-0.085
7.424,-0.19,-0.08
7.426,-0.215,-0.08
7.428,-0.14,-0.075
7.43,-0.155,-0.07
7.432,-0.11,-0.065
7.434,-0.095,-0.06
7.436,-0.11,-0.055
7.438,-0.115,-0.055
7.44,-0.13,-0.055
7.442,-0.15,-0.06
7.444,-0.15,-0.065
7.446,-0.1,-0.075
7.448,-0.12,-0.08
7.45,-0.15,-0.085
7.452,-0.19,-0.09
7.454,-0.165,-0.09
7.456,-0.165,-0.09
7.458,-0.15,-0.09
7.46,-0.095,-0.09
7.462,-0.085,-0.085
7.464,-0.13,-0.085
7.466,-0.145,-0.08
7.468,-0.14,-0.08
7.47,-0.155,-0.075
7.472,-0.115,-0.075
7.474,-0.115,-0.075
7.476,-0.125,-0.075
7.478,-0.175,-0.075
7.48,-0.195,-0.085
7.482,-0.11,-0.09
7.484,-0.16,-0.1
7.486,-0.215,-0.105
7.488,-0.145,-0.11
7.49,-0.12,-0.11
7.492,-0.1,-0.105
7.494,-0.17,-0.09
7.496,-0.155,-0.075
7.498,-0.11,-0.055
7.5,-0.05,-0.035
7.502,-0.055,-0.01
7.504,-0.06,0.01
7.506,-0.015,0.04
7.508,-0.005,0.07
7.51,0.06,0.11
7.512,0.15,0.165
7.514,0.205,0.23
7.516,0.275,0.305
7.518,0.36,0.385
7.52,0.425,0.46
7.522,0.44,0.52
7.524,0.575,0.56
7.526,0.615,0.565
7.528,0.48,0.535
7.53,0.415,0.465
7.532,0.305,0.365
7.534,0.14,0.245
7.536,0.035,0.11
7.538,-0.1,-0.02
7.54,-0.255,-0.13
7.542,-0.365,-0.22
7.544,-0.35,-0.28
7.546,-0.33,-0.305
7.548,-0.325,-0.305
7.55,-0.315,-0.285
7.552,-0.3,-0.25
7.554,-0.25,-0.21
7.556,-0.22,-0.165
7.558,-0.17,-0.135
7.56,-0.195,-0.105
7.562,-0.15,-0.09
7.564,-0.15,-0.08
7.566,-0.06,-0.08
7.568,-0.125,-0.08
7.57,-0.175,-0.08
7.572,-0.165,-0.08
7.574,-0.17,-0.08
7.576,-0.105,-0.075
7.578,-0.13,-0.07
7.58,-0.07,-0.06
7.582,-0.035,-0.055
7.584,-0.17,-0.05
7.586,-0.11,-0.045
7.588,-0.08,-0.045
7.59,-0.07,-0.05
7.592,-0.085,-0.05
7.594,-0.08,-0.055
7.596,-0.155,-0.06
7.598,-0.135,-0.065
7.6,-0.18,-0.065
7.602,-0.11,-0.07
7.604,-0.08,-0.07
7.606,-0.1,-0.065
7.608,-0.125,-0.065
7.61,-0.13,-0.065
7.612,-0.105,-0.06
7.614,-0.085,-0.06
7.616,-0.115,-0.055
7.618,-0.105,-0.05
7.62,-0.065,-0.045
7.622,-0.13,-0.035
7.624,-0.075,-0.025
7.626,-0.05,-0.015
7.628,-0.025,-0.01
7.63,-0.04,0.0
7.632,-0.065,0.0
7.634,-0.06,0.0
7.636,-0.095,-0.005
7.638,-0.1,-0.01
7.64,-0.075,-0.02
7.642,-0.085,-0.025
7.644,-0.08,-0.03
7.646,-0.095,-0.035
7.648,-0.145,-0.03
7.65,-0.065,-0.025
7.652,-0.055,-0.02
7.654,-0.025,-0.015
7.656,-0.045,-0.01
7.658,-0.045,-0.01
7.66,-0.03,-0.01
7.662,-0.09,-0.015
7.664,-0.07,-0.02
7.666,-0.05,-0.025
7.668,-0.14,-0.025
7.67,-0.095,-0.02
7.672,-0.04,-0.01
7.674,-0.085,0.0
7.676,0.005,0.01
7.678,0.04,0.025
7.68,0.035,0.035
7.682,-0.02,0.04
7.684,-0.025,0.045
7.686,-0.005,0.05
7.688,-0.075,0.05
7.69,0.02,0.055
7.692,0.055,0.065
7.694,0.01,0.08
7.696,-0.01,0.09
7.698,0.08,0.11
7.7,0.145,0.12
7.702,0.105,0.135
7.704,0.065,0.145
7.706,0.06,0.15
7.708,0.08,0.155
7.71,0.07,0.155
7.712,0.17,0.16
7.714,0.095,0.16
7.716,0.155,0.165
7.718,0.12,0.175
7.72,0.135,0.18
7.722,0.125,0.19
7.724,0.13,0.2
7.726,0.145,0.205
7.728,0.16,0.21
7.73,0.16,0.21
7.732,0.195,0.21
7.734,0.15,0.21
7.736,0.12,0.205
7.738,0.115,0.205
7.74,0.155,0.2
7.742,0.22,0.2
7.744,0.155,0.2
7.746,0.18,0.205
7.748,0.185,0.205
7.75,0.18,0.21
7.752,0.14,0.215
7.754,0.145,0.215
7.756,0.14,0.22
7.758,0.205,0.22
7.76,0.19,0.22
7.762,0.17,0.215
7.764,0.12,0.205
7.766,0.125,0.195
7.768,0.115,0.18
7.77,0.08,0.16
7.772,0.115,0.145
7.774,0.065,0.13
7.776,0.05,0.11
7.778,0.025,0.095
7.78,0.045,0.08
7.782,0.015,0.065
7.784,-0.045,0.05
7.786,-0.02,0.04
7.788,0.0,0.03
7.79,-0.02,0.02
7.792,-0.015,0.015
7.794,-0.055,0.01
7.796,-0.005,0.005
7.798,-0.05,0.005
7.8,-0.065,0.0
7.802,-0.08,0.0
7.804,-0.11,0.0
7.806,-0.06,-0.005
7.808,-0.05,-0.01
7.81,-0.05,-0.015
7.812,-0.08,-0.02
7.814,-0.105,-0.025
7.816,-0.085,-0.03
7.818,-0.09,-0.035
7.82,-0.115,-0.035
7.822,-0.085,-0.035
7.824,-0.075,-0.035
7.826,-0.095,-0.03
7.828,-0.13,-0.025
7.83,-0.075,-0.025
7.832,-0.035,-0.02
7.834,-0.09,-0.02
7.836,-0.01,-0.025
7.838,-0.05,-0.025
7.84,-0.06,-0.03
7.842,-0.125,-0.035
7.844,-0.12,-0.04
7.846,-0.1,-0.04
7.848,-0.115,-0.045
7.85,-0.08,-0.05
7.852,-0.08,-0.05
7.854,-0.06,-0.055
7.856,-0.1,-0.055
7.858,-0.145,-0.055
7.86,-0.115,-0.055
7.862,-0.11,-0.055
7.864,-0.09,-0.05
7.866,-0.09,-0.045
7.868,-0.07,-0.04
7.87,-0.075,-0.04
7.872,-0.08,-0.035
7.874,-0.025,-0.04
7.876,-0.105,-0.045
7.878,-0.14,-0.05
7.88,-0.13,-0.055
7.882,-0.155,-0.06
7.884,-0.125,-0.065
7.886,-0.09,-0.065
7.888,-0.055,-0.06
7.89,-0.045,-0.05
7.892,-0.055,-0.04
7.894,-0.06,-0.03
7.896,-0.07,-0.02
7.898,-0.095,-0.01
7.9,-0.08,-0.01
7.902,-0.02,-0.01
7.904,-0.105,-0.02
7.906,-0.115,-0.025
7.908,-0.07,-0.035
7.91,-0.04,-0.04
7.912,-0.03,-0.045
7.914,-0.075,-0.045
7.916,-0.08,-0.04
7.918,-0.09,-0.035
7.92,-0.075,-0.03
7.922,-0.07,-0.03
7.924,-0.095,-0.03
7.926,-0.1,-0.03
7.928,-0.08,-0.035
7.93,-0.1,-0.04
7.932,-0.125,-0.045
7.934,-0.105,-0.045
7.936,-0.035,-0.045
7.938,-0.105,-0.045
7.94,-0.055,-0.04
7.942,-0.055,-0.035
7.944,-0.09,-0.035
7.946,-0.075,-0.035
7.948,-0.105,-0.035
7.95,-0.1,-0.04
7.952,-0.075,-0.045
7.954,-0.115,-0.05
7.956,-0.115,-0.055
7.958,-0.095,-0.055
7.96,-0.09,-0.06
7.962,-0.04,-0.055
7.964,-0.07,-0.055
7.966,-0.14,-0.055
7.968,-0.13,-0.05
7.97,-0.13,-0.05
7.972,-0.08,-0.05
7.974,-0.09,-0.055
7.976,-0.075,-0.055
7.978,-0.085,-0.055
7.98,-0.125,-0.055
7.982,-0.095,-0.05
7.984,-0.1,-0.05
7.986,-0.075,-0.045
7.988,-0.09,-0.045
7.99,-0.095,-0.05
7.992,-0.1,-0.055
7.994,-0.16,-0.065
7.996,-0.13,-0.08
7.998,-0.135,-0.095
8.0,-0.115,-0.105
8.002,-0.16,-0.11
8.004,-0.125,-0.11
8.006,-0.225,-0.1
8.008,-0.14,-0.085
8.01,-0.1,-0.07
8.012,-0.06,-0.05
8.014,-0.04,-0.03
8.016,0.005,-0.015
8.018,-0.01,-0.01
8.02,-0.1,-0.005
8.022,-0.085,-0.01
8.024,-0.1,-0.02
8.026,-0.115,-0.025
8.028,-0.145,-0.035
8.03,-0.1,-0.04
8.032,-0.085,-0.04
8.034,-0.02,-0.04
8.036,-0.04,-0.04
8.038,-0.07,-0.035
8.04,-0.08,-0.035
8.042,-0.075,-0.035
8.044,-0.065,-0.04
8.046,-0.125,-0.045
8.048,-0.175,-0.05
8.05,-0.16,-0.05
8.052,-0.04,-0.05
8.054,0.005,-0.045
8.056,-0.035,-0.04
8.058,-0.115,-0.035
8.06,-0.075,-0.025
8.062,-0.035,-0.02
8.064,-0.135,-0.01
8.066,-0.07,-0.005
8.068,-0.01,-0.005
8.07,-0.055,0.0
8.072,-0.085,0.005
8.074,0.005,0.01
8.076,-0.01,0.015
8.078,-0.015,0.02
8.08,0.0,0.025
8.082,-0.01,0.03
8.084,-0.045,0.035
8.086,-0.08,0.035
8.088,-0.05,0.03
8.09,0.02,0.025
8.092,-0.01,0.02
8.094,-0.015,0.01
8.096,-0.055,0.005
8.098,-0.03,-0.005
8.1,-0.065,-0.01
8.102,-0.135,-0.02
8.104,-0.09,-0.025
8.106,-0.03,-0.03
8.108,-0.075,-0.04
8.11,-0.115,-0.045
8.112,-0.135,-0.05
8.114,-0.09,-0.05
8.116,-0.11,-0.055
8.118,-0.075,-0.055
8.12,-0.03,-0.055
8.122,-0.11,-0.06
8.124,-0.15,-0.06
8.126,-0.17,-0.065
8.128,-0.175,-0.075
8.13,-0.1,-0.08
8.132,-0.055,-0.085
8.134,-0.1,-0.095
8.136,-0.16,-0.095
8.138,-0.13,-0.095
8.14,-0.14,-0.095
8.142,-0.165,-0.09
8.144,-0.15,-0.085
8.146,-0.135,-0.085
8.148,-0.135,-0.08
8.15,-0.095,-0.08
8.152,-0.105,-0.08
8.154,-0.075,-0.08
8.156,-0.125,-0.085
8.158,-0.17,-0.09
8.16,-0.22,-0.09
8.162,-0.22,-0.09
8.164,-0.085,-0.09
8.166,-0.06,-0.09
8.168,-0.12,-0.09
8.17,-0.095,-0.085
8.172,-0.11,-0.085
8.174,-0.115,-0.08
8.176,-0.14,-0.08
8.178,-0.165,-0.08
8.18,-0.15,-0.075
8.182,-0.16,-0.075
8.184,-0.075,-0.075
8.186,-0.095,-0.075
8.188,-0.125,-0.08
8.19,-0.1,-0.085
8.192,-0.15,-0.09
8.194,-0.175,-0.095
8.196,-0.19,-0.1
8.198,-0.1,-0.105
8.2,-0.155,-0.11
8.202,-0.185,-0.105
8.204,-0.15,-0.1
8.206,-0.165,-0.095
8.208,-0.12,-0.09
8.21,-0.08,-0.085
8.212,-0.125,-0.085
8.214,-0.115,-0.085
8.216,-0.11,-0.09
8.218,-0.135,-0.095
8.22,-0.17,-0.105
8.222,-0.205,-0.105
8.224,-0.245,-0.105
8.226,-0.21,-0.1
8.228,-0.08,-0.085
8.23,-0.035,-0.065
8.232,-0.03,-0.035
8.234,-0.04,0.0
8.236,-0.02,0.04
8.238,0.065,0.085
8.24,0.055,0.135
8.242,0.11,0.2
8.244,0.21,0.265
8.246,0.33,0.34
8.248,0.45,0.41
8.25,0.46,0.475
8.252,0.525,0.525
8.254,0.51,0.55
8.256,0.575,0.545
8.258,0.49,0.505
8.26,0.385,0.425
8.262,0.22,0.32
8.264,0.12,0.19
8.266,0.0,0.055
8.268,-0.165,-0.07
8.27,-0.305,-0.18
8.272,-0.375,-0.255
8.274,-0.345,-0.3
8.276,-0.34,-0.315
8.278,-0.28,-0.3
8.28,-0.27,-0.27
8.282,-0.235,-0.235
8.284,-0.22,-0.195
8.286,-0.205,-0.165
8.288,-0.255,-0.145
8.29,-0.22,-0.135
8.292,-0.165,-0.125
8.294,-0.185,-0.12
8.296,-0.14,-0.115
8.298,-0.065,-0.105
8.3,-0.025,-0.09
8.302,-0.12,-0.07
8.304,-0.17,-0.055
8.306,-0.115,-0.045
8.308,-0.115,-0.04
8.31,-0.11,-0.045
8.312,-0.115,-0.055
8.314,-0.135,-0.065
8.316,-0.14,-0.08
8.318,-0.105,-0.09
8.32,-0.085,-0.09
8.322,-0.14,-0.09
8.324,-0.11,-0.075
8.326,-0.08,-0.06
8.328,-0.08,-0.04
8.33,-0.105,-0.025
8.332,-0.04,-0.015
8.334,-0.07,-0.015
8.336,-0.095,-0.02
8.338,-0.125,-0.035
8.34,-0.125,-0.05
8.342,-0.15,-0.065
8.344,-0.115,-0.075
8.346,-0.065,-0.08
8.348,-0.095,-0.075
8.35,-0.115,-0.065
8.352,-0.1,-0.05
8.354,-0.08,-0.03
8.356,-0.035,-0.02
8.358,-0.045,-0.01
8.36,-0.11,-0.015
8.362,-0.085,-0.02
8.364,-0.1,-0.03
8.366,-0.055,-0.045
8.368,-0.105,-0.055
8.37,-0.085,-0.06
8.372,-0.08,-0.06
8.374,-0.08,-0.05
8.376,-0.03,-0.035
8.378,-0.085,-0.02
8.38,-0.075,-0.01
8.382,-0.03,0.0
8.384,-0.025,0.005
8.386,-0.11,0.005
8.388,-0.07,0.0
8.39,-0.07,-0.005
8.392,-0.06,-0.01
8.394,-0.02,-0.005
8.396,-0.01,0.0
8.398,-0.015,0.01
8.4,0.0,0.025
8.402,-0.02,0.04
8.404,-0.045,0.05
8.406,-0.06,0.055
8.408,-0.025,0.06
8.41,-0.02,0.06
8.412,0.065,0.055
8.414,0.06,0.055
8.416,0.01,0.055
8.418,0.025,0.06
8.42,-0.005,0.065
8.422,0.01,0.08
8.424,0.065,0.09
8.426,0.055,0.105
8.428,0.04,0.12
8.43,0.04,0.13
8.432,0.04,0.135
8.434,0.035,0.135
8.436,0.11,0.135
8.438,0.185,0.135
8.44,0.16,0.13
8.442,0.04,0.13
8.444,0.075,0.13
8.446,0.05,0.135
8.448,0.045,0.14
8.45,0.095,0.145
8.452,0.135,0.155
8.454,0.145,0.17
8.456,0.115,0.18
8.458,0.19,0.195
8.46,0.15,0.215
8.462,0.195,0.225
8.464,0.195,0.24
8.466,0.155,0.25
8.468,0.22,0.255
8.47,0.225,0.26
8.472,0.185,0.255
8.474,0.25,0.255
8.476,0.18,0.25
8.478,0.19,0.245
8.48,0.135,0.24
8.482,0.215,0.235
8.484,0.21,0.235
8.486,0.17,0.23
8.488,0.175,0.23
8.49,0.145,0.225
8.492,0.21,0.215
8.494,0.12,0.205
8.496,0.14,0.19
8.498,0.11,0.175
8.5,0.1,0.155
8.502,0.125,0.14
8.504,0.06,0.125
8.506,0.07,0.115
8.508,0.095,0.105
8.51,0.02,0.095
8.512,0.0,0.085
8.514,0.02,0.07
8.516,0.0,0.06
8.518,-0.055,0.05
8.52,0.0,0.035
8.522,0.065,0.025
8.524,-0.05,0.015
8.526,-0.075,0.01
8.528,-0.05,0.005
8.53,-0.055,0.005
8.532,-0.035,0.005
8.534,-0.055,0.01
8.536,-0.08,0.005
8.538,-0.06,0.005
8.54,-0.05,0.0
8.542,-0.045,-0.005
8.544,-0.035,-0.01
8.546,-0.07,-0.015
8.548,-0.11,-0.015
8.55,-0.085,-0.015
8.552,-0.04,-0.01
8.554,-0.065,0.0
8.556,-0.02,0.005
8.558,-0.03,0.005
8.56,-0.03,0.0
8.562,-0.04,-0.01
8.564,-0.16,-0.025
8.566,-0.05,-0.04
8.568,-0.15,-0.06
8.57,-0.115,-0.075
8.572,-0.175,-0.085
8.574,-0.125,-0.09
8.576,-0.115,-0.085
8.578,-0.125,-0.08
8.58,-0.055,-0.07
8.582,-0.115,-0.06
8.584,-0.115,-0.055
8.586,-0.12,-0.05
8.588,-0.11,-0.05
8.59,-0.13,-0.06
8.592,-0.08,-0.065
8.594,-0.125,-0.075
8.596,-0.09,-0.08
8.598,-0.145,-0.08
8.6,-0.15,-0.075
8.602,-0.135,-0.07
8.604,-0.085,-0.055
8.606,-0.05,-0.04
8.608,-0.035,-0.025
8.61,-0.07,-0.01
8.612,-0.09,0.0
8.614,-0.06,0.005
8.616,0.005,0.005
8.618,-0.055,0.0
8.62,-0.11,-0.005
8.622,-0.09,-0.015
8.624,-0.105,-0.02
8.626,-0.03,-0.025
8.628,-0.09,-0.03
8.63,-0.105,-0.035
8.632,-0.065,-0.035
8.634,-0.055,-0.035
8.636,-0.03,-0.035
8.638,-0.125,-0.04
8.64,-0.13,-0.04
8.642,-0.085,-0.04
8.644,-0.11,-0.04
8.646,-0.075,-0.04
8.648,-0.06,-0.04
8.65,-0.085,-0.035
8.652,-0.115,-0.03
8.654,-0.075,-0.025
8.656,-0.07,-0.02
8.658,-0.06,-0.015
8.66,-0.06,-0.015
8.662,-0.075,-0.015
8.664,-0.1,-0.015
8.666,-0.05,-0.025
8.668,-0.105,-0.03
8.67,-0.145,-0.035
8.672,-0.13,-0.045
8.674,-0.055,-0.045
8.676,-0.07,-0.045
8.678,-0.095,-0.045
8.68,-0.11,-0.04
8.682,-0.13,-0.035
8.684,-0.115,-0.03
8.686,-0.125,-0.025
8.688,-0.09,-0.025
8.69,-0.05,-0.025
8.692,-0.05,-0.03
8.694,0.005,-0.035
8.696,-0.09,-0.04
8.698,-0.14,-0.05
8.7,-0.14,-0.055
8.702,-0.145,-0.06
8.704,-0.17,-0.06
8.706,-0.115,-0.06
8.708,-0.095,-0.06
8.71,-0.07,-0.055
8.712,-0.095,-0.05
8.714,-0.1,-0.045
8.716,-0.14,-0.045
8.718,-0.145,-0.04
8.72,-0.07,-0.035
8.722,-0.1,-0.035
8.724,-0.08,-0.035
8.726,-0.045,-0.04
8.728,-0.07,-0.045
8.73,-0.16,-0.05
8.732,-0.135,-0.06
8.734,-0.16,-0.065
8.736,-0.1,-0.065
8.738,-0.07,-0.065
8.74,-0.13,-0.055
8.742,-0.12,-0.04
8.744,-0.12,-0.025
8.746,-0.05,-0.005
8.748,0.0,0.015
8.75,-0.01,0.03
8.752,-0.03,0.04
8.754,-0.01,0.04
8.756,-0.055,0.035
8.758,-0.045,0.025
8.76,-0.02,0.015
8.762,-0.055,0.0
8.764,-0.05,-0.005
8.766,-0.11,-0.005
8.768,-0.08,0.0
8.77,-0.085,0.015
8.772,0.035,0.035
8.774,0.025,0.05
8.776,0.015,0.065
8.778,-0.015,0.075
8.78,0.02,0.08
8.782,-0.015,0.08
8.784,-0.025,0.07
8.786,-0.045,0.06
8.788,-0.04,0.05
8.79,0.01,0.035
8.792,-0.015,0.03
8.794,-0.005,0.02
8.796,0.005,0.015
8.798,-0.05,0.005
8.8,-0.125,0.0
8.802,-0.05,-0.01
8.804,-0.135,-0.02
8.806,-0.12,-0.035
8.808,-0.065,-0.045
8.81,-0.13,-0.06
8.812,-0.145,-0.065
8.814,-0.1,-0.07
8.816,-0.15,-0.07
8.818,-0.12,-0.07
8.82,-0.135,-0.07
8.822,-0.115,-0.07
8.824,-0.12,-0.075
8.826,-0.235,-0.08
8.828,-0.185,-0.085
8.83,-0.19,-0.09
8.832,-0.085,-0.095
8.834,-0.12,-0.095
8.836,-0.16,-0.095
8.838,-0.15,-0.095
8.84,-0.155,-0.09
8.842,-0.14,-0.08
8.844,-0.17,-0.075
8.846,-0.13,-0.07
8.848,-0.13,-0.07
8.85,-0.06,-0.07
8.852,-0.135,-0.075
8.854,-0.21,-0.08
8.856,-0.22,-0.09
8.858,-0.155,-0.1
8.86,-0.205,-0.11
8.862,-0.17,-0.115
8.864,-0.155,-0.12
8.866,-0.15,-0.12
8.868,-0.155,-0.115
8.87,-0.165,-0.105
8.872,-0.16,-0.095
8.874,-0.17,-0.085
8.876,-0.185,-0.075
8.878,-0.125,-0.07
8.88,-0.165,-0.07
8.882,-0.17,-0.07
8.884,-0.17,-0.08
8.886,-0.11,-0.085
8.888,-0.105,-0.09
8.89,-0.17,-0.095
8.892,-0.215,-0.095
8.894,-0.18,-0.09
8.896,-0.13,-0.09
8.898,-0.145,-0.085
8.9,-0.175,-0.085
8.902,-0.215,-0.09
8.904,-0.14,-0.095
8.906,-0.12,-0.105
8.908,-0.185,-0.115
8.91,-0.175,-0.12
8.912,-0.2,-0.115
8.914,-0.165,-0.105
8.916,-0.14,-0.085
8.918,-0.115,-0.055
8.92,-0.07,-0.02
8.922,-0.085,0.025
8.924,0.0,0.075
8.926,-0.01,0.13
8.928,0.125,0.195
8.93,0.295,0.265
8.932,0.325,0.345
8.934,0.375,0.425
8.936,0.45,0.5
8.938,0.515,0.56
8.94,0.575,0.6
8.942,0.565,0.6
8.944,0.575,0.565
8.946,0.525,0.485
8.948,0.315,0.37
8.95,0.055,0.225
8.952,-0.095,0.065
8.954,-0.175,-0.085
8.956,-0.305,-0.22
8.958,-0.52,-0.32
8.96,-0.475,-0.38
8.962,-0.44,-0.4
8.964,-0.4,-0.385
8.966,-0.39,-0.355
8.968,-0.31,-0.305
8.97,-0.29,-0.26
8.972,-0.285,-0.22
8.974,-0.275,-0.19
8.976,-0.265,-0.175
8.978,-0.23,-0.16
8.98,-0.235,-0.155
8.982,-0.23,-0.145
8.984,-0.14,-0.135
8.986,-0.17,-0.12
8.988,-0.195,-0.105
8.99,-0.16,-0.09
8.992,-0.115,-0.075
8.994,-0.14,-0.06
8.996,-0.195,-0.055
8.998,-0.145,-0.05
9.0,-0.075,-0.05
9.002,-0.13,-0.05
9.004,-0.09,-0.05
9.006,-0.055,-0.055
9.008,-0.11,-0.055
9.01,-0.185,-0.06
9.012,-0.14,-0.06
9.014,-0.12,-0.065
9.016,-0.195,-0.065
9.018,-0.155,-0.07
9.02,-0.13,-0.065
9.022,-0.13,-0.06
9.024,-0.145,-0.055
9.026,-0.17,-0.05
9.028,-0.105,-0.045
9.03,-0.075,-0.04
9.032,-0.115,-0.035
9.034,-0.11,-0.035
9.036,-0.095,-0.035
9.038,-0.135,-0.035
9.04,-0.105,-0.035
9.042,-0.085,-0.035
9.044,-0.105,-0.03
9.046,-0.135,-0.03
9.048,-0.1,-0.025
9.05,-0.085,-0.03
9.052,-0.09,-0.03
9.054,-0.15,-0.035
9.056,-0.085,-0.04
9.058,-0.12,-0.045
9.06,-0.165,-0.04
9.062,-0.115,-0.035
9.064,-0.15,-0.025
9.066,-0.055,-0.015
9.068,-0.07,0.0
9.07,-0.08,0.01
9.072,-0.035,0.015
9.074,-0.02,0.02
9.076,-0.07,0.02
9.078,-0.055,0.02
9.08,-0.015,0.02
9.082,-0.065,0.02
9.084,-0.115,0.025
9.086,-0.055,0.035
9.088,0.02,0.05
9.09,-0.005,0.06
9.092,-0.045,0.065
9.094,-0.035,0.065
9.096,-0.05,0.06
9.098,-0.01,0.055
9.1,-0.05,0.05
9.102,-0.045,0.045
9.104,-0.02,0.045
9.106,0.015,0.055
9.108,0.02,0.07
9.11,0.035,0.09
9.112,0.075,0.115
9.114,0.07,0.135
9.116,0.055,0.15
9.118,0.07,0.16
9.12,0.115,0.165
9.122,0.14,0.165
9.124,0.035,0.16
9.126,0.08,0.16
9.128,0.06,0.16
9.13,0.12,0.17
9.132,0.12,0.175
9.134,0.13,0.19
9.136,0.125,0.2
9.138,0.145,0.21
9.14,0.18,0.22
9.142,0.12,0.22
9.144,0.125,0.225
9.146,0.165,0.225
9.148,0.12,0.225
9.15,0.145,0.23
9.152,0.235,0.24
9.154,0.195,0.255
9.156,0.125,0.265
9.158,0.175,0.28
9.16,0.23,0.29
9.162,0.225,0.3
9.164,0.235,0.3
9.166,0.24,0.295
9.168,0.185,0.285
9.17,0.21,0.27
9.172,0.15,0.255
9.174,0.115,0.245
9.176,0.11,0.23
9.178,0.075,0.22
9.18,0.17,0.21
9.182,0.14,0.2
9.184,0.11,0.195
9.186,0.09,0.19
9.188,0.09,0.18
9.19,0.09,0.17
9.192,0.065,0.16
9.194,0.045,0.145
9.196,0.015,0.135
9.198,0.025,0.12
9.2,-0.01,0.105
9.202,0.02,0.085
9.204,0.03,0.07
9.206,-0.01,0.05
9.208,-0.085,0.035
9.21,-0.065,0.015
9.212,-0.085,0.0
9.214,-0.155,-0.015
9.216,-0.155,-0.03
9.218,-0.105,-0.04
9.22,-0.095,-0.045
9.222,-0.145,-0.055
9.224,-0.125,-0.055
