time_sec,ECG_II,ECG_II_filtered
7.212,0.01,-0.045
7.214,0.01,-0.035
7.216,0.03,-0.03
7.218,-0.05,-0.03
7.22,0.025,-0.025
7.222,0.035,-0.03
7.224,0.02,-0.03
7.226,0.0,-0.04
7.228,-0.045,-0.045
7.23,-0.035,-0.055
7.232,-0.02,-0.06
7.234,0.0,-0.065
7.236,-0.01,-0.07
7.238,0.01,-0.07
7.24,-0.015,-0.07
7.242,-0.035,-0.065
7.244,-0.015,-0.06
7.246,-0.005,-0.055
7.248,-0.03,-0.05
7.25,-0.05,-0.045
7.252,-0.055,-0.045
7.254,0.02,-0.045
7.256,0.04,-0.05
7.258,0.0,-0.055
7.26,-0.025,-0.06
7.262,-0.02,-0.065
7.264,0.0,-0.07
7.266,-0.03,-0.07
7.268,-0.08,-0.07
7.27,-0.08,-0.07
7.272,-0.025,-0.065
7.274,0.03,-0.055
7.276,0.035,-0.045
7.278,0.045,-0.035
7.28,0.03,-0.03
7.282,0.02,-0.025
7.284,0.01,-0.02
7.286,-0.005,-0.025
7.288,0.01,-0.03
7.29,0.04,-0.035
7.292,-0.03,-0.045
7.294,-0.005,-0.05
7.296,0.04,-0.055
7.298,0.01,-0.06
7.3,-0.025,-0.055
7.302,-0.02,-0.05
7.304,-0.01,-0.04
7.306,-0.01,-0.03
7.308,-0.035,-0.02
7.31,0.03,-0.01
7.312,0.05,0.0
7.314,0.06,0.005
7.316,0.06,0.01
7.318,0.07,0.01
7.32,0.075,0.01
7.322,0.035,0.005
7.324,0.05,0.0
7.326,0.06,0.0
7.328,0.045,-0.005
7.33,0.055,-0.005
7.332,0.015,-0.01
7.334,0.03,-0.01
7.336,0.035,-0.015
7.338,0.02,-0.02
7.34,0.025,-0.025
7.342,0.06,-0.03
7.344,0.015,-0.035
7.346,-0.01,-0.04
7.348,0.005,-0.045
7.35,0.0,-0.05
7.352,-0.05,-0.05
7.354,-0.035,-0.045
7.356,0.055,-0.04
7.358,0.035,-0.04
7.36,0.01,-0.035
7.362,0.04,-0.03
7.364,0.035,-0.03
7.366,-0.02,-0.035
7.368,-0.015,-0.035
7.37,0.01,-0.04
7.372,0.015,-0.04
7.374,0.01,-0.045
7.376,-0.015,-0.045
7.378,-0.005,-0.04
7.38,0.01,-0.035
7.382,0.015,-0.035
7.384,0.0,-0.03
7.386,-0.005,-0.025
7.388,0.03,-0.025
7.39,0.01,-0.03
7.392,0.015,-0.035
7.394,0.025,-0.04
7.396,0.02,-0.045
7.398,0.025,-0.055
7.4,0.03,-0.055
7.402,-0.04,-0.06
7.404,-0.05,-0.06
7.406,-0.005,-0.06
7.408,0.0,-0.06
7.41,0.015,-0.06
7.412,0.005,-0.06
7.414,0.01,-0.055
7.416,0.02,-0.055
7.418,-0.005,-0.05
7.42,-0.01,-0.05
7.422,-0.005,-0.045
7.424,0.0,-0.045
7.426,0.025,-0.045
7.428,0.015,-0.045
7.43,0.025,-0.05
7.432,0.01,-0.05
7.434,0.005,-0.045
7.436,0.005,-0.035
7.438,0.035,-0.015
7.44,0.035,0.02
7.442,0.03,0.065
7.444,0.135,0.125
7.446,0.29,0.195
7.448,0.395,0.275
7.45,0.445,0.355
7.452,0.545,0.425
7.454,0.58,0.485
7.456,0.61,0.515
7.458,0.57,0.525
7.46,0.53,0.5
7.462,0.48,0.45
7.464,0.365,0.375
7.466,0.275,0.285
7.468,0.215,0.19
7.47,0.15,0.095
7.472,0.08,0.01
7.474,-0.015,-0.06
7.476,-0.11,-0.115
7.478,-0.14,-0.15
7.48,-0.145,-0.17
7.482,-0.16,-0.18
7.484,-0.145,-0.18
7.486,-0.125,-0.18
7.488,-0.085,-0.175
7.49,-0.115,-0.175
7.492,-0.07,-0.17
7.494,-0.075,-0.16
7.496,-0.075,-0.15
7.498,-0.075,-0.135
7.5,-0.085,-0.11
7.502,-0.045,-0.09
7.504,0.01,-0.065
7.506,0.0,-0.05
7.508,-0.01,-0.035
7.51,-0.015,-0.03
7.512,0.0,-0.03
7.514,0.045,-0.04
7.516,0.075,-0.045
7.518,0.015,-0.05
7.52,-0.01,-0.055
7.522,-0.025,-0.055
7.524,-0.02,-0.05
7.526,0.015,-0.04
7.528,0.04,-0.035
7.53,0.04,-0.03
7.532,0.015,-0.025
7.534,-0.01,-0.02
7.536,0.025,-0.02
7.538,0.0,-0.02
7.54,0.025,-0.02
7.542,0.07,-0.02
7.544,0.075,-0.015
7.546,0.02,-0.01
7.548,-0.005,-0.005
7.55,0.05,-0.005
7.552,0.04,-0.005
7.554,0.005,-0.01
7.556,-0.005,-0.015
7.558,0.03,-0.02
7.56,0.065,-0.03
7.562,0.035,-0.035
7.564,0.02,-0.035
7.566,-0.01,-0.035
7.568,0.02,-0.03
7.57,0.015,-0.02
7.572,0.01,-0.015
7.574,0.055,-0.005
7.576,0.085,0.0
7.578,0.06,0.005
7.58,0.045,0.005
7.582,0.075,0.005
7.584,0.035,0.005
7.586,0.065,0.005
7.588,0.055,0.01
7.59,0.02,0.01
7.592,0.045,0.015
7.594,0.05,0.02
7.596,0.08,0.02
7.598,0.095,0.02
7.6,0.09,0.02
7.602,0.05,0.02
7.604,0.075,0.02
7.606,0.07,0.02
7.608,0.08,0.02
7.61,0.08,0.02
7.612,0.05,0.02
7.614,0.05,0.02
7.616,0.095,0.025
7.618,0.11,0.025
7.62,0.09,0.025
7.622,0.095,0.025
7.624,0.085,0.03
7.626,0.1,0.04
7.628,0.115,0.05
7.63,0.145,0.06
7.632,0.13,0.075
7.634,0.125,0.09
7.636,0.11,0.1
7.638,0.165,0.11
7.64,0.165,0.115
7.642,0.165,0.115
7.644,0.125,0.115
7.646,0.12,0.11
7.648,0.16,0.1
7.65,0.19,0.1
7.652,0.18,0.1
7.654,0.155,0.1
7.656,0.125,0.11
7.658,0.105,0.125
7.66,0.195,0.14
7.662,0.245,0.15
7.664,0.24,0.165
7.666,0.23,0.17
7.668,0.2,0.17
7.67,0.2,0.165
7.672,0.18,0.16
7.674,0.22,0.155
7.676,0.19,0.145
7.678,0.175,0.14
7.68,0.16,0.14
7.682,0.195,0.14
7.684,0.195,0.14
7.686,0.165,0.145
7.688,0.195,0.145
7.69,0.195,0.145
7.692,0.18,0.145
7.694,0.2,0.135
7.696,0.185,0.13
7.698,0.185,0.12
7.7,0.16,0.11
7.702,0.115,0.1
7.704,0.09,0.09
7.706,0.125,0.075
7.708,0.13,0.065
7.71,0.1,0.055
7.712,0.05,0.04
7.714,0.055,0.03
7.716,0.065,0.02
7.718,0.045,0.015
7.72,0.095,0.01
7.722,0.085,0.01
7.724,0.045,0.01
7.726,0.035,0.015
7.728,0.085,0.015
7.73,0.075,0.02
7.732,0.05,0.02
7.734,0.02,0.015
7.736,0.055,0.01
7.738,0.04,0.0
7.74,0.03,-0.005
7.742,0.03,-0.015
7.744,0.015,-0.025
7.746,0.03,-0.03
7.748,-0.02,-0.035
7.75,0.0,-0.035
7.752,0.045,-0.035
7.754,0.05,-0.03
7.756,0.07,-0.025
7.758,0.025,-0.02
7.76,0.02,-0.015
7.762,0.035,-0.01
7.764,0.02,-0.01
7.766,0.02,-0.01
7.768,0.02,-0.01
7.77,0.025,-0.015
7.772,0.03,-0.02
7.774,0.025,-0.025
7.776,0.005,-0.03
7.778,-0.015,-0.035
7.78,-0.025,-0.04
7.782,-0.02,-0.045
7.784,0.04,-0.045
7.786,0.06,-0.045
7.788,0.01,-0.04
7.79,0.03,-0.035
7.792,0.055,-0.03
7.794,0.05,-0.02
7.796,0.03,-0.02
7.798,0.005,-0.02
7.8,0.02,-0.025
7.802,-0.01,-0.035
7.804,0.02,-0.04
7.806,0.04,-0.05
7.808,-0.005,-0.055
7.81,0.005,-0.06
7.812,0.0,-0.055
7.814,0.015,-0.05
7.816,0.04,-0.04
7.818,0.045,-0.03
7.82,0.065,-0.02
7.822,0.025,-0.015
7.824,0.02,-0.015
7.826,0.025,-0.02
7.828,0.04,-0.025
7.83,-0.015,-0.035
7.832,0.04,-0.04
7.834,0.02,-0.045
7.836,0.01,-0.045
7.838,0.04,-0.04
7.84,0.0,-0.035
7.842,0.0,-0.025
7.844,0.035,-0.02
7.846,0.02,-0.015
7.848,0.02,-0.015
7.85,0.01,-0.015
7.852,0.04,-0.02
7.854,0.045,-0.03
7.856,0.025,-0.035
7.858,0.035,-0.035
7.86,0.045,-0.035
7.862,0.0,-0.03
7.864,-0.025,-0.025
7.866,0.02,-0.015
7.868,0.05,-0.01
7.87,0.04,-0.005
7.872,0.045,0.0
7.874,0.03,0.0
7.876,0.04,-0.005
7.878,0.04,-0.01
7.88,0.055,-0.015
7.882,0.03,-0.02
7.884,-0.005,-0.025
7.886,-0.005,-0.03
7.888,0.035,-0.03
7.89,0.04,-0.03
7.892,0.08,-0.035
7.894,0.045,-0.035
7.896,-0.02,-0.035
7.898,-0.03,-0.04
7.9,0.005,-0.04
7.902,0.0,-0.04
7.904,0.01,-0.04
7.906,0.005,-0.04
7.908,0.0,-0.035
7.91,0.02,-0.035
7.912,0.02,-0.03
7.914,0.03,-0.03
7.916,0.01,-0.03
7.918,0.025,-0.03
7.92,0.035,-0.03
7.922,0.045,-0.025
7.924,0.05,-0.02
7.926,0.07,-0.01
7.928,0.055,-0.005
7.93,0.07,0.005
7.932,0.065,0.01
7.934,0.07,0.015
7.936,0.03,0.015
7.938,0.03,0.015
7.94,0.06,0.01
7.942,0.08,0.01
7.944,0.065,0.005
7.946,0.075,0.0
7.948,0.06,0.0
7.95,0.06,0.005
7.952,0.065,0.005
7.954,0.075,0.01
7.956,0.045,0.01
7.958,0.025,0.005
7.96,-0.005,-0.005
7.962,0.025,-0.015
7.964,0.025,-0.03
7.966,-0.02,-0.04
7.968,0.01,-0.05
7.97,0.005,-0.055
7.972,-0.02,-0.05
7.974,0.0,-0.045
7.976,0.03,-0.04
7.978,0.045,-0.03
7.98,0.04,-0.02
7.982,0.01,-0.015
7.984,0.025,-0.01
7.986,0.05,-0.015
7.988,0.025,-0.02
7.99,0.0,-0.025
7.992,0.015,-0.03
7.994,0.01,-0.035
7.996,-0.02,-0.04
7.998,0.01,-0.04
8.0,0.0,-0.04
8.002,0.0,-0.035
8.004,0.05,-0.035
8.006,0.09,-0.03
8.008,0.03,-0.03
8.01,0.025,-0.03
8.012,-0.025,-0.03
8.014,-0.05,-0.025
8.016,0.02,-0.02
8.018,0.055,-0.02
8.02,0.055,-0.015
8.022,0.015,-0.01
8.024,0.02,-0.005
8.026,0.05,-0.005
8.028,0.035,-0.01
8.03,0.04,-0.015
8.032,0.035,-0.02
8.034,0.02,-0.025
8.036,-0.01,-0.03
8.038,-0.025,-0.03
8.04,-0.015,-0.035
8.042,-0.035,-0.035
8.044,0.025,-0.04
8.046,0.04,-0.04
8.048,0.035,-0.045
8.05,-0.015,-0.045
8.052,-0.015,-0.045
8.054,0.0,-0.035
8.056,0.02,-0.015
8.058,0.1,0.02
8.06,0.135,0.075
8.062,0.195,0.145
8.064,0.28,0.23
8.066,0.39,0.32
8.068,0.485,0.41
8.07,0.55,0.485
8.072,0.68,0.545
8.074,0.695,0.575
8.076,0.64,0.58
8.078,0.61,0.55
8.08,0.5,0.5
8.082,0.365,0.43
8.084,0.32,0.345
8.086,0.295,0.26
8.088,0.265,0.175
8.09,0.195,0.1
8.092,0.08,0.035
8.094,-0.03,-0.02
8.096,-0.08,-0.06
8.098,-0.1,-0.095
8.1,-0.12,-0.115
8.102,-0.125,-0.13
8.104,-0.135,-0.14
8.106,-0.12,-0.145
8.108,-0.065,-0.14
8.11,-0.065,-0.135
8.112,-0.055,-0.13
8.114,-0.03,-0.115
8.116,-0.045,-0.105
8.118,-0.04,-0.09
8.12,-0.03,-0.08
8.122,-0.065,-0.07
8.124,-0.055,-0.06
8.126,-0.005,-0.05
8.128,0.03,-0.045
8.13,0.04,-0.04
8.132,0.055,-0.035
8.134,0.04,-0.035
8.136,0.02,-0.03
8.138,0.005,-0.03
8.14,0.005,-0.025
8.142,-0.005,-0.025
8.144,0.015,-0.02
8.146,0.045,-0.02
8.148,0.05,-0.02
8.15,0.02,-0.015
8.152,0.035,-0.015
8.154,0.025,-0.015
8.156,0.005,-0.015
8.158,0.01,-0.015
8.16,0.035,-0.015
8.162,0.025,-0.015
8.164,0.025,-0.015
8.166,0.045,-0.015
8.168,0.035,-0.015
8.17,0.04,-0.015
8.172,0.025,-0.02
8.174,-0.005,-0.03
8.176,-0.01,-0.035
8.178,0.01,-0.045
8.18,-0.015,-0.045
8.182,0.01,-0.05
8.184,0.025,-0.045
8.186,-0.005,-0.04
8.188,0.03,-0.035
8.19,0.065,-0.025
8.192,0.02,-0.01
8.194,0.04,-0.005
8.196,0.04,0.0
8.198,0.035,0.005
8.2,0.02,0.005
8.202,0.03,0.0
8.204,0.04,-0.005
8.206,0.065,-0.005
8.208,0.065,-0.01
8.21,0.04,-0.01
8.212,-0.01,-0.005
8.214,-0.02,-0.005
8.216,0.05,0.0
8.218,0.1,0.005
8.22,0.065,0.01
8.222,0.055,0.01
8.224,0.08,0.01
8.226,0.07,0.01
8.228,0.075,0.01
8.23,0.055,0.01
8.232,0.05,0.01
8.234,0.02,0.015
8.236,0.04,0.02
8.238,0.05,0.025
8.24,0.07,0.035
8.242,0.13,0.04
8.244,0.125,0.05
8.246,0.105,0.055
8.248,0.07,0.06
8.25,0.09,0.065
8.252,0.095,0.065
8.254,0.1,0.07
8.256,0.12,0.07
8.258,0.12,0.075
8.26,0.11,0.08
8.262,0.14,0.09
8.264,0.135,0.095
8.266,0.155,0.105
8.268,0.185,0.11
8.27,0.2,0.115
8.272,0.15,0.115
8.274,0.12,0.11
8.276,0.1,0.105
8.278,0.13,0.1
8.28,0.145,0.1
8.282,0.135,0.095
8.284,0.165,0.095
8.286,0.15,0.1
8.288,0.195,0.11
8.29,0.165,0.12
8.292,0.16,0.125
8.294,0.165,0.135
8.296,0.16,0.135
8.298,0.15,0.135
8.3,0.165,0.13
8.302,0.165,0.125
8.304,0.19,0.115
8.306,0.155,0.11
8.308,0.14,0.1
8.31,0.105,0.095
8.312,0.125,0.09
8.314,0.105,0.085
8.316,0.11,0.08
8.318,0.14,0.075
8.32,0.125,0.06
8.322,0.105,0.05
8.324,0.105,0.035
8.326,0.03,0.015
8.328,-0.015,0.005
8.33,0.0,-0.01
8.332,0.06,-0.015
8.334,0.02,-0.02
8.336,-0.005,-0.02
8.338,0.035,-0.015
8.34,0.03,-0.015
8.342,0.015,-0.01
8.344,0.04,-0.01
8.346,0.05,-0.015
8.348,0.01,-0.015
8.35,0.025,-0.02
8.352,0.01,-0.025
8.354,0.01,-0.03
8.356,0.0,-0.035
8.358,0.0,-0.04
8.36,-0.01,-0.045
8.362,-0.03,-0.045
8.364,-0.045,-0.05
8.366,-0.04,-0.05
8.368,0.01,-0.05
8.37,0.045,-0.05
8.372,0.02,-0.05
8.374,-0.015,-0.05
8.376,-0.01,-0.05
8.378,-0.005,-0.045
8.38,0.005,-0.045
8.382,-0.025,-0.045
8.384,-0.02,-0.05
8.386,-0.01,-0.05
8.388,-0.04,-0.055
8.39,-0.03,-0.06
8.392,-0.005,-0.06
8.394,0.025,-0.06
8.396,-0.01,-0.055
8.398,-0.005,-0.05
8.4,0.01,-0.04
8.402,0.025,-0.035
8.404,0.02,-0.025
8.406,0.05,-0.02
8.408,0.03,-0.02
8.41,-0.02,-0.02
8.412,-0.01,-0.025
8.414,-0.025,-0.03
8.416,-0.025,-0.035
8.418,-0.01,-0.04
8.42,0.0,-0.045
8.422,0.005,-0.045
8.424,0.005,-0.045
8.426,-0.055,-0.045
8.428,-0.04,-0.045
8.43,0.01,-0.04
8.432,0.01,-0.04
8.434,0.025,-0.04
8.436,0.0,-0.045
8.438,0.0,-0.05
8.44,-0.025,-0.055
8.442,-0.025,-0.065
8.444,-0.005,-0.07
8.446,-0.05,-0.08
8.448,-0.115,-0.09
8.45,-0.085,-0.09
8.452,-0.035,-0.095
8.454,-0.015,-0.09
8.456,-0.025,-0.085
8.458,0.005,-0.075
8.46,-0.005,-0.06
8.462,0.0,-0.05
8.464,-0.025,-0.04
8.466,-0.01,-0.03
8.468,0.015,-0.03
8.47,-0.005,-0.025
8.472,-0.01,-0.025
8.474,0.0,-0.03
8.476,-0.005,-0.035
8.478,0.015,-0.04
8.48,0.04,-0.04
8.482,0.01,-0.045
8.484,-0.025,-0.045
8.486,-0.015,-0.045
8.488,-0.015,-0.045
8.49,-0.025,-0.045
8.492,-0.05,-0.045
8.494,-0.05,-0.05
8.496,-0.015,-0.055
8.498,-0.025,-0.055
8.5,-0.015,-0.06
8.502,-0.01,-0.06
8.504,-0.03,-0.06
8.506,-0.005,-0.06
8.508,-0.005,-0.055
8.51,-0.005,-0.055
8.512,-0.01,-0.05
8.514,-0.01,-0.05
8.516,-0.025,-0.05
8.518,-0.035,-0.05
8.52,-0.01,-0.055
8.522,-0.03,-0.055
8.524,-0.005,-0.06
8.526,0.005,-0.065
8.528,-0.02,-0.07
8.53,-0.075,-0.075
8.532,-0.065,-0.075
8.534,-0.08,-0.075
8.536,-0.02,-0.075
8.538,-0.035,-0.075
8.54,-0.035,-0.07
8.542,-0.1,-0.065
8.544,-0.115,-0.06
8.546,0.005,-0.05
8.548,0.055,-0.04
8.55,0.03,-0.03
8.552,0.045,-0.02
8.554,0.025,-0.015
8.556,0.04,-0.01
8.558,0.025,-0.005
8.56,0.01,-0.005
8.562,-0.02,-0.01
8.564,-0.015,-0.015
8.566,-0.01,-0.02
8.568,0.035,-0.025
8.57,0.01,-0.035
8.572,0.03,-0.035
8.574,0.035,-0.04
8.576,0.03,-0.035
8.578,0.02,-0.035
8.58,0.015,-0.025
8.582,0.005,-0.02
8.584,0.025,-0.015
8.586,0.04,-0.01
8.588,0.025,-0.01
8.59,-0.01,-0.01
8.592,-0.015,-0.015
8.594,-0.045,-0.02
8.596,0.0,-0.025
8.598,0.005,-0.03
8.6,-0.01,-0.035
8.602,-0.01,-0.04
8.604,0.0,-0.04
8.606,-0.005,-0.04
8.608,0.005,-0.04
8.61,0.0,-0.035
8.612,-0.01,-0.035
8.614,-0.03,-0.035
8.616,-0.005,-0.035
8.618,-0.03,-0.04
8.62,-0.045,-0.05
8.622,-0.015,-0.055
8.624,0.01,-0.06
8.626,-0.035,-0.07
8.628,-0.025,-0.07
8.63,-0.035,-0.07
8.632,-0.05,-0.07
8.634,-0.055,-0.07
8.636,-0.01,-0.065
8.638,-0.035,-0.06
8.64,-0.03,-0.06
8.642,0.0,-0.055
8.644,-0.025,-0.055
8.646,-0.01,-0.05
8.648,0.0,-0.05
8.65,-0.01,-0.045
8.652,-0.025,-0.04
8.654,-0.065,-0.04
8.656,-0.05,-0.035
8.658,-0.02,-0.04
8.66,0.0,-0.04
8.662,0.015,-0.045
8.664,-0.01,-0.055
8.666,-0.045,-0.06
8.668,-0.04,-0.065
8.67,-0.08,-0.07
8.672,-0.115,-0.075
8.674,-0.055,-0.075
8.676,0.005,-0.075
8.678,-0.045,-0.07
8.68,-0.05,-0.065
8.682,-0.005,-0.055
8.684,-0.025,-0.045
8.686,-0.025,-0.02
8.688,0.05,0.015
8.69,0.09,0.07
8.692,0.165,0.14
8.694,0.29,0.23
8.696,0.395,0.33
8.698,0.465,0.435
8.7,0.575,0.54
8.702,0.695,0.63
8.704,0.825,0.695
8.706,0.785,0.725
8.708,0.755,0.72
8.71,0.685,0.68
8.712,0.585,0.61
8.714,0.49,0.515
8.716,0.375,0.405
8.718,0.325,0.29
8.72,0.24,0.18
8.722,0.125,0.085
8.724,0.015,0.01
8.726,-0.1,-0.05
8.728,-0.125,-0.095
8.73,-0.12,-0.12
8.732,-0.145,-0.14
8.734,-0.16,-0.145
8.736,-0.14,-0.15
8.738,-0.11,-0.145
8.74,-0.1,-0.14
8.742,-0.075,-0.13
8.744,-0.1,-0.12
8.746,-0.05,-0.105
8.748,-0.055,-0.09
8.75,-0.07,-0.075
8.752,-0.065,-0.065
8.754,-0.025,-0.055
8.756,0.01,-0.045
8.758,0.005,-0.045
8.76,-0.015,-0.04
8.762,-0.045,-0.045
8.764,-0.03,-0.045
8.766,-0.02,-0.045
8.768,-0.045,-0.05
8.77,-0.045,-0.05
8.772,-0.07,-0.055
8.774,-0.03,-0.055
8.776,-0.01,-0.06
8.778,-0.015,-0.06
8.78,-0.03,-0.06
8.782,-0.005,-0.06
8.784,-0.08,-0.06
8.786,-0.075,-0.06
8.788,-0.03,-0.055
8.79,0.005,-0.055
8.792,-0.01,-0.05
8.794,-0.03,-0.045
8.796,-0.015,-0.045
8.798,0.0,-0.04
8.8,-0.015,-0.035
8.802,-0.04,-0.035
8.804,-0.06,-0.03
8.806,-0.025,-0.025
8.808,0.01,-0.025
8.81,0.01,-0.02
8.812,0.02,-0.02
8.814,0.005,-0.015
8.816,0.01,-0.015
8.818,-0.03,-0.015
8.82,0.015,-0.02
8.822,0.015,-0.025
8.824,-0.01,-0.025
8.826,-0.02,-0.03
8.828,-0.01,-0.035
8.83,-0.025,-0.035
8.832,-0.045,-0.035
8.834,-0.055,-0.035
8.836,-0.055,-0.035
8.838,-0.01,-0.035
8.84,-0.01,-0.03
8.842,-0.01,-0.03
8.844,-0.015,-0.025
8.846,0.015,-0.025
8.848,-0.005,-0.025
8.85,-0.03,-0.025
8.852,-0.05,-0.02
8.854,-0.02,-0.015
8.856,0.055,-0.005
8.858,0.035,0.0
8.86,0.02,0.01
8.862,0.015,0.02
8.864,0.05,0.025
8.866,0.06,0.025
8.868,0.045,0.025
8.87,0.03,0.02
8.872,0.005,0.015
8.874,0.0,0.005
8.876,0.025,0.005
8.878,0.055,0.0
8.88,0.045,0.005
8.882,0.05,0.01
8.884,0.025,0.015
8.886,0.045,0.025
8.888,0.055,0.035
8.89,0.075,0.04
8.892,0.085,0.045
8.894,0.06,0.05
8.896,0.055,0.055
8.898,0.075,0.055
8.9,0.08,0.06
8.902,0.095,0.06
8.904,0.095,0.065
8.906,0.07,0.07
8.908,0.085,0.075
8.91,0.13,0.075
8.912,0.13,0.075
8.914,0.03,0.07
8.916,0.0,0.07
8.918,0.055,0.07
8.92,0.115,0.07
8.922,0.16,0.07
8.924,0.135,0.08
8.926,0.105,0.085
8.928,0.095,0.1
8.93,0.125,0.11
8.932,0.145,0.115
8.934,0.125,0.12
8.936,0.1,0.115
8.938,0.09,0.105
8.94,0.07,0.09
8.942,0.09,0.075
8.944,0.12,0.06
8.946,0.075,0.045
8.948,0.04,0.03
8.95,0.015,0.02
8.952,0.04,0.015
8.954,0.025,0.015
8.956,-0.025,0.015
8.958,-0.02,0.01
8.96,0.005,0.01
8.962,0.02,0.005
8.964,0.01,0.0
8.966,0.015,-0.01
8.968,-0.01,-0.02
8.97,-0.045,-0.03
8.972,-0.045,-0.04
8.974,-0.04,-0.045
8.976,-0.015,-0.05
8.978,0.005,-0.05
8.98,0.02,-0.045
8.982,0.0,-0.04
8.984,-0.025,-0.035
8.986,-0.01,-0.025
8.988,0.005,-0.02
8.99,-0.03,-0.02
8.992,-0.03,-0.02
8.994,-0.03,-0.02
8.996,-0.035,-0.025
8.998,-0.035,-0.035
9.0,-0.04,-0.04
9.002,-0.065,-0.045
9.004,-0.03,-0.05
9.006,-0.035,-0.055
9.008,-0.035,-0.05
9.01,-0.005,-0.05
9.012,-0.01,-0.045
9.014,-0.04,-0.045
9.016,-0.05,-0.045
9.018,-0.05,-0.045
9.02,-0.05,-0.045
9.022,-0.035,-0.05
9.024,-0.045,-0.055
9.026,-0.025,-0.06
9.028,-0.02,-0.065
9.03,-0.01,-0.065
9.032,-0.055,-0.07
9.034,-0.07,-0.07
9.036,-0.09,-0.065
9.038,-0.065,-0.065
9.04,-0.045,-0.065
9.042,-0.055,-0.06
9.044,-0.065,-0.06
9.046,-0.085,-0.055
9.048,-0.04,-0.05
9.05,0.005,-0.045
9.052,-0.02,-0.045
9.054,-0.03,-0.04
9.056,-0.025,-0.035
9.058,-0.04,-0.03
9.06,-0.03,-0.03
9.062,-0.035,-0.03
9.064,-0.005,-0.03
9.066,-0.02,-0.03
9.068,-0.04,-0.035
9.07,-0.035,-0.035
9.072,-0.035,-0.04
9.074,-0.045,-0.04
9.076,-0.025,-0.045
9.078,-0.05,-0.045
9.08,-0.055,-0.05
9.082,-0.055,-0.05
9.084,-0.06,-0.055
9.086,-0.065,-0.055
9.088,-0.04,-0.055
9.09,-0.045,-0.05
9.092,-0.02,-0.05
9.094,-0.02,-0.045
9.096,-0.045,-0.04
9.098,-0.025,-0.035
9.1,-0.065,-0.035
9.102,-0.045,-0.035
9.104,-0.035,-0.04
9.106,-0.035,-0.045
9.108,-0.04,-0.05
9.11,-0.07,-0.055
9.112,-0.06,-0.055
9.114,-0.065,-0.055
9.116,-0.07,-0.05
9.118,-0.035,-0.05
9.12,-0.01,-0.045
9.122,-0.015,-0.045
9.124,-0.04,-0.05
9.126,-0.04,-0.055
9.128,-0.065,-0.06
9.13,-0.1,-0.07
9.132,-0.1,-0.08
9.134,-0.085,-0.085
9.136,-0.085,-0.085
9.138,-0.08,-0.085
9.14,-0.045,-0.08
9.142,-0.04,-0.07
9.144,-0.045,-0.06
9.146,-0.035,-0.05
9.148,-0.025,-0.045
9.15,-0.025,-0.04
9.152,-0.04,-0.04
9.154,-0.04,-0.045
9.156,-0.05,-0.05
9.158,-0.045,-0.055
9.16,-0.085,-0.06
9.162,-0.065,-0.065
9.164,-0.065,-0.07
9.166,-0.045,-0.07
9.168,-0.035,-0.07
9.17,-0.055,-0.065
9.172,-0.045,-0.065
9.174,-0.04,-0.06
9.176,-0.065,-0.055
9.178,-0.06,-0.055
9.18,-0.04,-0.055
9.182,-0.045,-0.05
9.184,-0.07,-0.055
9.186,-0.065,-0.06
9.188,-0.06,-0.065
9.19,-0.045,-0.07
9.192,-0.09,-0.075
9.194,-0.095,-0.08
9.196,-0.07,-0.08
9.198,-0.055,-0.08
9.2,-0.065,-0.075
9.202,-0.1,-0.07
9.204,-0.09,-0.065
9.206,-0.025,-0.055
9.208,-0.005,-0.05
9.21,-0.035,-0.045
9.212,-0.04,-0.045
9.214,-0.04,-0.05
9.216,-0.08,-0.055
9.218,-0.085,-0.06
9.22,-0.07,-0.065
9.222,-0.03,-0.07
9.224,-0.01,-0.07
9.226,-0.04,-0.065
9.228,-0.04,-0.055
9.23,-0.05,-0.05
9.232,-0.02,-0.04
9.234,-0.015,-0.035
9.236,-0.035,-0.025
9.238,-0.035,-0.025
9.24,-0.02,-0.025
9.242,-0.02,-0.025
9.244,-0.02,-0.025
9.246,-0.04,-0.025
9.248,-0.04,-0.025
9.25,-0.025,-0.025
9.252,-0.015,-0.025
9.254,-0.015,-0.02
9.256,-0.03,-0.015
9.258,-0.02,-0.01
9.26,-0.025,-0.005
9.262,-0.015,-0.005
9.264,0.035,0.0
9.266,0.02,0.0
9.268,0.015,0.0
9.27,0.015,0.0
9.272,0.0,-0.005
9.274,-0.065,-0.015
9.276,-0.06,-0.025
9.278,-0.06,-0.035
9.28,-0.065,-0.05
9.282,-0.075,-0.065
9.284,-0.07,-0.08
9.286,-0.095,-0.09
9.288,-0.15,-0.095
9.29,-0.115,-0.095
9.292,-0.04,-0.095
9.294,-0.05,-0.09
9.296,-0.125,-0.08
9.298,-0.105,-0.07
9.3,-0.02,-0.06
9.302,-0.01,-0.05
9.304,-0.005,-0.04
9.306,-0.03,-0.035
9.308,-0.01,-0.03
9.31,-0.035,-0.03
9.312,-0.075,-0.03
9.314,-0.09,-0.03
9.316,-0.1,-0.035
9.318,-0.065,-0.04
9.32,-0.04,-0.045
9.322,-0.025,-0.055
9.324,-0.04,-0.06
9.326,-0.035,-0.065
9.328,-0.035,-0.07
9.33,-0.08,-0.07
9.332,-0.09,-0.07
9.334,-0.08,-0.07
